"","DATE","COUNTY","TOTAL_CASES","NEW_CASES","TOTAL_CONFIRMED","NEW_CONFIRMED","POS_TESTS","NEG_TESTS","TOTAL_TESTS","NEW_TESTS","NEW_DEATHS","TOTAL_DEATHS","NEW_RECOVERED","TOTAL_RECOVERED","NEW_ACTIVE","TOTAL_ACTIVE","NEW_HOSPITALIZED","TOTAL_HOSPITALIZED"
"5728",2020-05-21,"Sullivan",60,2,TRUE,TRUE,60,3406,3466,39,0,2,FALSE,TRUE,2,4,FALSE,TRUE
"5729",2020-05-21,"Sumner",778,9,TRUE,TRUE,778,6730,7508,53,1,42,FALSE,TRUE,8,375,FALSE,TRUE
"5730",2020-05-21,"Tipton",409,0,TRUE,FALSE,409,3152,3561,98,0,2,TRUE,TRUE,-1,259,FALSE,TRUE
"5731",2020-05-21,"Trousdale",1385,1,TRUE,TRUE,1385,1727,3112,4,0,4,TRUE,TRUE,-4,49,FALSE,TRUE
"5732",2020-05-21,"Unicoi",3,0,TRUE,FALSE,3,404,407,13,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5733",2020-05-21,"Union",4,0,TRUE,FALSE,4,418,422,4,0,0,FALSE,TRUE,0,1,FALSE,FALSE
"5734",2020-05-21,"Van Buren",4,0,TRUE,FALSE,4,300,304,2,0,0,FALSE,TRUE,0,2,FALSE,FALSE
"5735",2020-05-21,"Warren",16,0,TRUE,FALSE,16,1508,1524,24,0,0,FALSE,TRUE,0,5,FALSE,FALSE
"5736",2020-05-21,"Washington",68,-3,TRUE,TRUE,68,2791,2859,47,0,0,TRUE,TRUE,-7,2,TRUE,TRUE
"5737",2020-05-21,"Wayne",63,0,TRUE,FALSE,63,2162,2225,8,0,0,FALSE,TRUE,0,59,FALSE,TRUE
"5738",2020-05-21,"Weakley",26,0,TRUE,FALSE,26,914,940,14,0,0,FALSE,TRUE,0,3,FALSE,TRUE
"5739",2020-05-21,"White",22,0,TRUE,FALSE,22,1128,1150,28,0,0,TRUE,TRUE,-3,6,FALSE,TRUE
"5740",2020-05-21,"Williamson",491,3,TRUE,TRUE,491,8255,8746,151,0,10,TRUE,TRUE,2,140,FALSE,TRUE
"5741",2020-05-21,"Wilson",344,0,TRUE,FALSE,344,4928,5272,75,0,8,TRUE,TRUE,-2,116,FALSE,TRUE
"5742",2020-05-22,"Anderson",37,0,TRUE,FALSE,37,3850,3887,37,0,1,TRUE,TRUE,-1,5,FALSE,TRUE
"5743",2020-05-22,"Bedford",263,1,TRUE,TRUE,263,2196,2459,13,0,4,TRUE,TRUE,-2,54,FALSE,TRUE
"5744",2020-05-22,"Benton",7,0,TRUE,FALSE,7,694,701,8,0,1,FALSE,TRUE,0,1,FALSE,TRUE
"5745",2020-05-22,"Bledsoe",607,0,TRUE,FALSE,607,3227,3834,10,0,1,TRUE,TRUE,-1,4,FALSE,TRUE
"5746",2020-05-22,"Blount",78,1,TRUE,TRUE,78,2769,2847,33,0,3,FALSE,TRUE,1,5,FALSE,TRUE
"5747",2020-05-22,"Bradley",90,1,TRUE,TRUE,90,2134,2224,12,0,1,TRUE,TRUE,-1,17,FALSE,TRUE
"5748",2020-05-22,"Campbell",17,0,TRUE,FALSE,17,1267,1284,20,0,1,FALSE,TRUE,0,0,FALSE,TRUE
"5749",2020-05-22,"Cannon",15,0,TRUE,FALSE,15,452,467,2,0,0,FALSE,TRUE,0,4,FALSE,TRUE
"5750",2020-05-22,"Carroll",26,0,TRUE,FALSE,26,1150,1176,52,0,1,TRUE,TRUE,-2,4,FALSE,TRUE
"5751",2020-05-22,"Carter",19,0,TRUE,FALSE,19,1210,1229,5,0,1,FALSE,TRUE,0,1,FALSE,TRUE
"5752",2020-05-22,"Cheatham",100,3,TRUE,TRUE,100,1618,1718,26,0,0,TRUE,TRUE,2,52,FALSE,TRUE
"5753",2020-05-22,"Chester",12,0,TRUE,FALSE,12,558,570,7,0,0,FALSE,TRUE,0,1,FALSE,TRUE
"5754",2020-05-22,"Claiborne",8,0,TRUE,FALSE,8,635,643,10,0,0,TRUE,TRUE,-1,1,FALSE,FALSE
"5755",2020-05-22,"Clay",6,0,TRUE,FALSE,6,374,380,5,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5756",2020-05-22,"Cocke",20,0,TRUE,FALSE,20,870,890,9,0,0,TRUE,TRUE,-1,2,FALSE,TRUE
"5757",2020-05-22,"Coffee",64,1,TRUE,TRUE,64,1892,1956,7,0,0,FALSE,TRUE,1,23,FALSE,TRUE
"5758",2020-05-22,"Crockett",14,0,TRUE,FALSE,14,454,468,18,0,1,FALSE,TRUE,0,3,FALSE,TRUE
"5759",2020-05-22,"Cumberland",97,1,TRUE,TRUE,97,3186,3283,15,0,1,TRUE,TRUE,-2,24,FALSE,TRUE
"5760",2020-05-22,"Davidson",4396,104,TRUE,TRUE,4396,29649,34045,624,0,48,TRUE,TRUE,-62,1485,TRUE,TRUE
"5761",2020-05-22,"Decatur",5,0,TRUE,FALSE,5,295,300,9,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5762",2020-05-22,"Dekalb",32,0,TRUE,FALSE,32,1100,1132,5,0,0,TRUE,TRUE,-4,7,FALSE,FALSE
"5763",2020-05-22,"Dickson",101,4,TRUE,TRUE,101,1891,1992,15,0,0,TRUE,TRUE,2,48,TRUE,TRUE
"5764",2020-05-22,"Dyer",46,1,TRUE,TRUE,46,1227,1273,16,0,0,TRUE,TRUE,0,7,FALSE,TRUE
"5765",2020-05-22,"Fayette",100,2,TRUE,TRUE,100,2495,2595,84,0,2,TRUE,TRUE,1,19,FALSE,TRUE
"5766",2020-05-22,"Fentress",9,0,TRUE,FALSE,9,596,605,0,0,0,TRUE,TRUE,-2,2,FALSE,TRUE
"5767",2020-05-22,"Franklin",45,1,TRUE,TRUE,45,1828,1873,9,0,1,TRUE,TRUE,-1,6,TRUE,TRUE
"5768",2020-05-22,"Gibson",60,1,TRUE,TRUE,60,2158,2218,130,0,1,TRUE,TRUE,0,5,FALSE,TRUE
"5769",2020-05-22,"Giles",12,0,TRUE,FALSE,12,858,870,3,0,0,FALSE,TRUE,0,4,FALSE,TRUE
"5770",2020-05-22,"Grainger",6,0,TRUE,FALSE,6,510,516,8,0,0,FALSE,TRUE,0,0,FALSE,TRUE
"5771",2020-05-22,"Greene",47,1,TRUE,TRUE,47,1638,1685,21,0,2,FALSE,TRUE,1,1,FALSE,TRUE
"5772",2020-05-22,"Grundy",31,0,TRUE,FALSE,31,435,466,0,0,1,FALSE,TRUE,0,4,FALSE,TRUE
"5773",2020-05-22,"Hamblen",25,1,TRUE,TRUE,25,2148,2173,23,0,2,TRUE,TRUE,0,2,FALSE,TRUE
"5774",2020-05-22,"Hamilton",468,43,TRUE,TRUE,468,6479,6947,121,0,13,TRUE,TRUE,27,272,TRUE,TRUE
"5775",2020-05-22,"Hancock",1,0,TRUE,FALSE,1,120,121,0,0,0,FALSE,FALSE,0,1,FALSE,FALSE
"5776",2020-05-22,"Hardeman",187,3,TRUE,TRUE,187,4805,4992,15,0,0,TRUE,TRUE,-31,63,FALSE,TRUE
"5777",2020-05-22,"Hardin",10,0,TRUE,FALSE,10,1323,1333,9,0,2,FALSE,TRUE,0,2,FALSE,TRUE
"5778",2020-05-22,"Hawkins",31,0,TRUE,FALSE,31,1337,1368,10,0,2,FALSE,TRUE,0,0,FALSE,TRUE
"5779",2020-05-22,"Haywood",29,0,TRUE,FALSE,29,698,727,16,0,1,FALSE,TRUE,0,4,FALSE,TRUE
"5780",2020-05-22,"Henderson",12,0,TRUE,FALSE,12,909,921,19,0,0,TRUE,TRUE,-1,1,FALSE,TRUE
"5781",2020-05-22,"Henry",29,1,TRUE,TRUE,29,1224,1253,38,0,0,TRUE,TRUE,0,13,FALSE,TRUE
"5782",2020-05-22,"Hickman",52,0,TRUE,FALSE,52,839,891,2,0,0,TRUE,TRUE,-1,7,FALSE,TRUE
"5783",2020-05-22,"Houston",7,0,TRUE,FALSE,7,240,247,0,0,0,FALSE,TRUE,0,2,FALSE,TRUE
"5784",2020-05-22,"Humphreys",12,0,TRUE,FALSE,12,529,541,4,0,1,FALSE,TRUE,0,5,FALSE,TRUE
"5785",2020-05-22,"Jackson",14,1,TRUE,TRUE,14,535,549,5,0,0,FALSE,TRUE,1,7,FALSE,TRUE
"5786",2020-05-22,"Jefferson",27,0,TRUE,FALSE,27,1550,1577,25,0,0,FALSE,TRUE,0,3,FALSE,FALSE
"5787",2020-05-22,"Johnson",15,0,TRUE,FALSE,15,1869,1884,0,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5788",2020-05-22,"Knox",322,1,TRUE,TRUE,322,13232,13554,273,0,5,TRUE,TRUE,-8,25,FALSE,TRUE
"5789",2020-05-22,"Lake",406,3,TRUE,TRUE,406,1219,1625,11,0,0,TRUE,TRUE,2,347,FALSE,FALSE
"5790",2020-05-22,"Lauderdale",51,0,TRUE,FALSE,51,3088,3139,13,0,1,FALSE,TRUE,0,18,FALSE,TRUE
"5791",2020-05-22,"Lawrence",23,1,TRUE,TRUE,23,1280,1303,5,0,0,FALSE,TRUE,1,6,FALSE,TRUE
"5792",2020-05-22,"Lewis",3,1,TRUE,TRUE,3,256,259,2,0,0,FALSE,TRUE,1,1,FALSE,FALSE
"5793",2020-05-22,"Lincoln",26,4,TRUE,TRUE,26,1085,1111,7,0,0,FALSE,TRUE,4,9,FALSE,TRUE
"5794",2020-05-22,"Loudon",130,20,TRUE,TRUE,130,1646,1776,159,0,0,TRUE,TRUE,16,79,FALSE,TRUE
"5795",2020-05-22,"Macon",97,4,TRUE,TRUE,97,1215,1312,17,0,3,FALSE,TRUE,4,43,FALSE,TRUE
"5796",2020-05-22,"Madison",163,1,TRUE,TRUE,163,4522,4685,50,0,2,TRUE,TRUE,0,12,FALSE,TRUE
"5797",2020-05-22,"Marion",35,0,TRUE,FALSE,35,715,750,2,0,1,FALSE,TRUE,0,9,FALSE,TRUE
"5798",2020-05-22,"Marshall",28,1,TRUE,TRUE,28,913,941,5,0,1,TRUE,TRUE,0,5,FALSE,TRUE
"5799",2020-05-22,"Maury",78,4,TRUE,TRUE,78,2500,2578,25,0,0,TRUE,TRUE,-1,30,FALSE,TRUE
"5800",2020-05-22,"McMinn",124,0,TRUE,FALSE,124,2293,2417,12,0,12,TRUE,TRUE,-2,20,FALSE,TRUE
"5801",2020-05-22,"McNairy",12,0,TRUE,FALSE,12,655,667,7,0,0,FALSE,TRUE,0,1,FALSE,TRUE
"5802",2020-05-22,"Meigs",22,0,TRUE,FALSE,22,417,439,8,0,0,FALSE,TRUE,0,3,FALSE,TRUE
"5803",2020-05-22,"Monroe",57,2,TRUE,TRUE,57,832,889,41,0,2,TRUE,TRUE,1,26,FALSE,TRUE
"5804",2020-05-22,"Montgomery",218,1,TRUE,TRUE,218,6279,6497,33,1,3,FALSE,TRUE,0,108,FALSE,TRUE
"5805",2020-05-22,"Moore",3,0,TRUE,FALSE,3,321,324,2,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5806",2020-05-22,"Morgan",17,0,TRUE,FALSE,17,2898,2915,10,0,0,FALSE,TRUE,0,11,FALSE,FALSE
"5807",2020-05-22,"Obion",21,1,TRUE,TRUE,21,852,873,42,0,1,FALSE,TRUE,1,5,FALSE,TRUE
"5808",2020-05-22,"Out of State",353,14,TRUE,TRUE,353,57235,57588,1636,0,4,TRUE,TRUE,9,167,TRUE,TRUE
"5809",2020-05-22,"Overton",18,0,TRUE,FALSE,18,1128,1146,10,0,0,FALSE,TRUE,0,5,FALSE,TRUE
"5810",2020-05-22,"Pending",61,-6,TRUE,TRUE,61,36237,36298,658,0,0,TRUE,FALSE,-4,61,FALSE,FALSE
"5811",2020-05-22,"Perry",13,0,TRUE,FALSE,13,142,155,3,0,0,TRUE,TRUE,-1,1,FALSE,FALSE
"5812",2020-05-22,"Pickett",2,0,TRUE,FALSE,2,227,229,3,0,0,FALSE,FALSE,0,2,FALSE,FALSE
"5813",2020-05-22,"Polk",14,0,TRUE,FALSE,14,452,466,1,0,0,FALSE,TRUE,0,2,FALSE,TRUE
"5814",2020-05-22,"Putnam",350,29,TRUE,TRUE,350,3588,3938,202,0,5,TRUE,TRUE,27,197,FALSE,TRUE
"5815",2020-05-22,"Rhea",193,5,TRUE,TRUE,193,1049,1242,12,0,0,TRUE,TRUE,3,182,FALSE,TRUE
"5816",2020-05-22,"Roane",10,1,TRUE,TRUE,10,2646,2656,28,0,0,FALSE,TRUE,1,2,FALSE,TRUE
"5817",2020-05-22,"Robertson",335,18,TRUE,TRUE,335,2982,3317,115,0,0,TRUE,TRUE,15,147,TRUE,TRUE
"5818",2020-05-22,"Rutherford",950,20,TRUE,TRUE,950,9779,10729,135,0,20,TRUE,TRUE,7,497,FALSE,TRUE
"5819",2020-05-22,"Scott",11,0,TRUE,FALSE,11,563,574,4,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5820",2020-05-22,"Sequatchie",10,0,TRUE,FALSE,10,840,850,0,0,0,FALSE,TRUE,0,1,FALSE,TRUE
"5821",2020-05-22,"Sevier",70,1,TRUE,TRUE,70,3701,3771,63,0,2,FALSE,TRUE,1,2,FALSE,TRUE
"5822",2020-05-22,"Shelby",4127,94,TRUE,TRUE,4127,44688,48815,1855,1,92,TRUE,TRUE,24,1254,TRUE,TRUE
"5823",2020-05-22,"Smith",29,0,TRUE,FALSE,29,774,803,16,0,1,FALSE,TRUE,0,6,FALSE,TRUE
"5824",2020-05-22,"Stewart",8,0,TRUE,FALSE,8,306,314,3,0,0,FALSE,TRUE,0,5,FALSE,TRUE
"5825",2020-05-22,"Sullivan",61,1,TRUE,TRUE,61,3440,3501,35,0,2,TRUE,TRUE,0,4,FALSE,TRUE
"5826",2020-05-22,"Sumner",792,14,TRUE,TRUE,792,6927,7719,211,0,42,TRUE,TRUE,13,388,FALSE,TRUE
"5827",2020-05-22,"Tipton",423,14,TRUE,TRUE,423,3222,3645,84,0,2,TRUE,TRUE,13,272,FALSE,TRUE
"5828",2020-05-22,"Trousdale",1390,5,TRUE,TRUE,1390,1729,3119,7,0,4,TRUE,TRUE,2,51,FALSE,TRUE
"5829",2020-05-22,"Unicoi",3,0,TRUE,FALSE,3,407,410,3,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5830",2020-05-22,"Union",4,0,TRUE,FALSE,4,428,432,10,0,0,FALSE,TRUE,0,1,FALSE,FALSE
"5831",2020-05-22,"Van Buren",4,0,TRUE,FALSE,4,302,306,2,0,0,FALSE,TRUE,0,2,FALSE,FALSE
"5832",2020-05-22,"Warren",16,0,TRUE,FALSE,16,1516,1532,8,0,0,FALSE,TRUE,0,5,FALSE,FALSE
"5833",2020-05-22,"Washington",68,0,TRUE,FALSE,68,2824,2892,33,0,0,FALSE,TRUE,0,2,FALSE,TRUE
"5834",2020-05-22,"Wayne",63,0,TRUE,FALSE,63,2168,2231,6,0,0,FALSE,TRUE,0,59,FALSE,TRUE
"5835",2020-05-22,"Weakley",26,0,TRUE,FALSE,26,942,968,28,0,0,FALSE,TRUE,0,3,FALSE,TRUE
"5836",2020-05-22,"White",22,0,TRUE,FALSE,22,1140,1162,12,0,0,FALSE,TRUE,0,6,FALSE,TRUE
"5837",2020-05-22,"Williamson",500,9,TRUE,TRUE,500,8357,8857,111,0,10,TRUE,TRUE,7,147,FALSE,TRUE
"5838",2020-05-22,"Wilson",343,-1,TRUE,TRUE,343,4998,5341,69,0,8,TRUE,TRUE,-3,113,FALSE,TRUE
"5839",2020-05-23,"Anderson",39,2,TRUE,TRUE,39,3862,3901,14,0,1,TRUE,TRUE,1,6,TRUE,TRUE
"5840",2020-05-23,"Bedford",264,1,TRUE,TRUE,264,2242,2506,47,0,4,TRUE,TRUE,0,54,FALSE,TRUE
"5841",2020-05-23,"Benton",7,0,TRUE,FALSE,7,702,709,8,0,1,FALSE,TRUE,0,1,FALSE,TRUE
"5842",2020-05-23,"Bledsoe",607,0,TRUE,FALSE,607,3236,3843,9,0,1,FALSE,TRUE,0,4,FALSE,TRUE
"5843",2020-05-23,"Blount",81,3,TRUE,TRUE,81,2779,2860,13,0,3,FALSE,TRUE,3,8,FALSE,TRUE
"5844",2020-05-23,"Bradley",91,1,TRUE,TRUE,91,2189,2280,56,0,1,TRUE,TRUE,0,17,FALSE,TRUE
"5845",2020-05-23,"Campbell",17,0,TRUE,FALSE,17,1268,1285,1,0,1,FALSE,TRUE,0,0,FALSE,TRUE
"5846",2020-05-23,"Cannon",16,1,TRUE,TRUE,16,455,471,4,0,0,TRUE,TRUE,0,4,FALSE,TRUE
"5847",2020-05-23,"Carroll",27,1,TRUE,TRUE,27,1170,1197,21,0,1,TRUE,TRUE,0,4,FALSE,TRUE
"5848",2020-05-23,"Carter",19,0,TRUE,FALSE,19,1225,1244,15,0,1,FALSE,TRUE,0,1,FALSE,TRUE
"5849",2020-05-23,"Cheatham",103,3,TRUE,TRUE,103,1651,1754,36,0,0,FALSE,TRUE,3,55,FALSE,TRUE
"5850",2020-05-23,"Chester",12,0,TRUE,FALSE,12,562,574,4,0,0,FALSE,TRUE,0,1,FALSE,TRUE
"5851",2020-05-23,"Claiborne",8,0,TRUE,FALSE,8,642,650,7,0,0,FALSE,TRUE,0,1,FALSE,FALSE
"5852",2020-05-23,"Clay",6,0,TRUE,FALSE,6,380,386,6,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5853",2020-05-23,"Cocke",20,0,TRUE,FALSE,20,873,893,3,0,0,FALSE,TRUE,0,2,FALSE,TRUE
"5854",2020-05-23,"Coffee",65,1,TRUE,TRUE,65,1964,2029,73,0,0,FALSE,TRUE,1,24,FALSE,TRUE
"5855",2020-05-23,"Crockett",14,0,TRUE,FALSE,14,457,471,3,0,1,FALSE,TRUE,0,3,FALSE,TRUE
"5856",2020-05-23,"Cumberland",107,10,TRUE,TRUE,107,3197,3304,21,0,1,FALSE,TRUE,10,34,FALSE,TRUE
"5857",2020-05-23,"Davidson",4465,69,TRUE,TRUE,4465,30007,34472,427,6,54,TRUE,TRUE,3,1488,TRUE,TRUE
"5858",2020-05-23,"Decatur",5,0,TRUE,FALSE,5,296,301,1,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5859",2020-05-23,"Dekalb",33,1,TRUE,TRUE,33,1127,1160,28,0,0,TRUE,TRUE,0,7,FALSE,FALSE
"5860",2020-05-23,"Dickson",101,0,TRUE,FALSE,101,1967,2068,76,0,0,TRUE,TRUE,-1,47,FALSE,TRUE
"5861",2020-05-23,"Dyer",48,2,TRUE,TRUE,48,1238,1286,13,0,0,TRUE,TRUE,1,8,FALSE,TRUE
"5862",2020-05-23,"Fayette",104,4,TRUE,TRUE,104,2510,2614,19,0,2,TRUE,TRUE,2,21,FALSE,TRUE
"5863",2020-05-23,"Fentress",9,0,TRUE,FALSE,9,598,607,2,0,0,FALSE,TRUE,0,2,FALSE,TRUE
"5864",2020-05-23,"Franklin",45,0,TRUE,FALSE,45,1864,1909,36,0,1,FALSE,TRUE,0,6,FALSE,TRUE
"5865",2020-05-23,"Gibson",61,1,TRUE,TRUE,61,2192,2253,35,0,1,FALSE,TRUE,1,6,FALSE,TRUE
"5866",2020-05-23,"Giles",12,0,TRUE,FALSE,12,873,885,15,0,0,FALSE,TRUE,0,4,FALSE,TRUE
"5867",2020-05-23,"Grainger",6,0,TRUE,FALSE,6,515,521,5,0,0,FALSE,TRUE,0,0,FALSE,TRUE
"5868",2020-05-23,"Greene",48,1,TRUE,TRUE,48,1690,1738,53,0,2,FALSE,TRUE,1,2,FALSE,TRUE
"5869",2020-05-23,"Grundy",31,0,TRUE,FALSE,31,438,469,3,0,1,FALSE,TRUE,0,4,FALSE,TRUE
"5870",2020-05-23,"Hamblen",25,0,TRUE,FALSE,25,2158,2183,10,0,2,FALSE,TRUE,0,2,TRUE,TRUE
"5871",2020-05-23,"Hamilton",511,43,TRUE,TRUE,511,6570,7081,134,1,14,TRUE,TRUE,38,310,FALSE,TRUE
"5872",2020-05-23,"Hancock",1,0,TRUE,FALSE,1,131,132,11,0,0,FALSE,FALSE,0,1,FALSE,FALSE
"5873",2020-05-23,"Hardeman",188,1,TRUE,TRUE,188,4810,4998,6,0,0,TRUE,TRUE,-2,61,FALSE,TRUE
"5874",2020-05-23,"Hardin",11,1,TRUE,TRUE,11,1326,1337,4,0,2,TRUE,TRUE,0,2,FALSE,TRUE
"5875",2020-05-23,"Hawkins",31,0,TRUE,FALSE,31,1346,1377,9,0,2,FALSE,TRUE,0,0,FALSE,TRUE
"5876",2020-05-23,"Haywood",29,0,TRUE,FALSE,29,705,734,7,1,2,FALSE,TRUE,-1,3,FALSE,TRUE
"5877",2020-05-23,"Henderson",12,0,TRUE,FALSE,12,911,923,2,0,0,FALSE,TRUE,0,1,FALSE,TRUE
"5878",2020-05-23,"Henry",29,0,TRUE,FALSE,29,1230,1259,6,0,0,FALSE,TRUE,0,13,FALSE,TRUE
"5879",2020-05-23,"Hickman",54,2,TRUE,TRUE,54,849,903,12,0,0,FALSE,TRUE,2,9,FALSE,TRUE
"5880",2020-05-23,"Houston",7,0,TRUE,FALSE,7,244,251,4,0,0,FALSE,TRUE,0,2,FALSE,TRUE
"5881",2020-05-23,"Humphreys",12,0,TRUE,FALSE,12,538,550,9,0,1,FALSE,TRUE,0,5,FALSE,TRUE
"5882",2020-05-23,"Jackson",16,2,TRUE,TRUE,16,536,552,3,0,0,FALSE,TRUE,2,9,FALSE,TRUE
"5883",2020-05-23,"Jefferson",27,0,TRUE,FALSE,27,1562,1589,12,0,0,FALSE,TRUE,0,3,FALSE,FALSE
"5884",2020-05-23,"Johnson",15,0,TRUE,FALSE,15,1874,1889,5,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5885",2020-05-23,"Knox",326,4,TRUE,TRUE,326,13364,13690,136,0,5,TRUE,TRUE,3,28,FALSE,TRUE
"5886",2020-05-23,"Lake",408,2,TRUE,TRUE,408,1221,1629,4,0,0,FALSE,TRUE,2,349,FALSE,FALSE
"5887",2020-05-23,"Lauderdale",51,0,TRUE,FALSE,51,3107,3158,19,0,1,FALSE,TRUE,0,18,FALSE,TRUE
"5888",2020-05-23,"Lawrence",24,1,TRUE,TRUE,24,1305,1329,26,0,0,FALSE,TRUE,1,7,FALSE,TRUE
"5889",2020-05-23,"Lewis",3,0,TRUE,FALSE,3,263,266,7,0,0,FALSE,TRUE,0,1,FALSE,FALSE
"5890",2020-05-23,"Lincoln",26,0,TRUE,FALSE,26,1095,1121,10,0,0,FALSE,TRUE,0,9,FALSE,TRUE
"5891",2020-05-23,"Loudon",131,1,TRUE,TRUE,131,1667,1798,22,0,0,FALSE,TRUE,1,80,FALSE,TRUE
"5892",2020-05-23,"Macon",97,0,TRUE,FALSE,97,1221,1318,6,0,3,TRUE,TRUE,-9,34,FALSE,TRUE
"5893",2020-05-23,"Madison",164,1,TRUE,TRUE,164,4552,4716,31,0,2,TRUE,TRUE,-1,11,FALSE,TRUE
"5894",2020-05-23,"Marion",36,1,TRUE,TRUE,36,727,763,13,0,1,FALSE,TRUE,1,10,TRUE,TRUE
"5895",2020-05-23,"Marshall",27,-1,TRUE,TRUE,27,929,956,15,0,1,FALSE,TRUE,-1,4,FALSE,TRUE
"5896",2020-05-23,"Maury",78,0,TRUE,FALSE,78,2550,2628,50,0,0,TRUE,TRUE,-1,29,FALSE,TRUE
"5897",2020-05-23,"McMinn",133,9,TRUE,TRUE,133,2320,2453,36,1,13,TRUE,TRUE,6,26,FALSE,TRUE
"5898",2020-05-23,"McNairy",12,0,TRUE,FALSE,12,659,671,4,0,0,TRUE,TRUE,-1,0,FALSE,TRUE
"5899",2020-05-23,"Meigs",25,3,TRUE,TRUE,25,430,455,16,0,0,FALSE,TRUE,3,6,FALSE,TRUE
"5900",2020-05-23,"Monroe",56,-1,TRUE,TRUE,56,836,892,3,0,2,TRUE,TRUE,-3,23,FALSE,TRUE
"5901",2020-05-23,"Montgomery",234,16,TRUE,TRUE,234,6521,6755,258,0,3,FALSE,TRUE,16,124,FALSE,TRUE
"5902",2020-05-23,"Moore",3,0,TRUE,FALSE,3,321,324,0,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5903",2020-05-23,"Morgan",17,0,TRUE,FALSE,17,2904,2921,6,0,0,FALSE,TRUE,0,11,FALSE,FALSE
"5904",2020-05-23,"Obion",24,3,TRUE,TRUE,24,875,899,26,0,1,FALSE,TRUE,3,8,FALSE,TRUE
"5905",2020-05-23,"Out of State",341,-12,TRUE,TRUE,341,58083,58424,836,0,4,TRUE,TRUE,-14,153,TRUE,TRUE
"5906",2020-05-23,"Overton",20,2,TRUE,TRUE,20,1129,1149,3,0,0,TRUE,TRUE,1,6,FALSE,TRUE
"5907",2020-05-23,"Pending",81,20,TRUE,TRUE,81,36652,36733,435,0,0,FALSE,FALSE,20,81,FALSE,FALSE
"5908",2020-05-23,"Perry",13,0,TRUE,FALSE,13,142,155,0,0,0,FALSE,TRUE,0,1,FALSE,FALSE
"5909",2020-05-23,"Pickett",3,1,TRUE,TRUE,3,227,230,1,0,0,FALSE,FALSE,1,3,FALSE,FALSE
"5910",2020-05-23,"Polk",14,0,TRUE,FALSE,14,453,467,1,0,0,TRUE,TRUE,-1,1,FALSE,TRUE
"5911",2020-05-23,"Putnam",359,9,TRUE,TRUE,359,3662,4021,83,0,5,FALSE,TRUE,9,206,TRUE,TRUE
"5912",2020-05-23,"Rhea",194,1,TRUE,TRUE,194,1082,1276,34,0,0,FALSE,TRUE,1,183,FALSE,TRUE
"5913",2020-05-23,"Roane",13,3,TRUE,TRUE,13,2657,2670,14,0,0,TRUE,TRUE,2,4,FALSE,TRUE
"5914",2020-05-23,"Robertson",360,25,TRUE,TRUE,360,3210,3570,253,0,0,TRUE,TRUE,16,163,TRUE,TRUE
"5915",2020-05-23,"Rutherford",977,27,TRUE,TRUE,977,9849,10826,97,2,22,TRUE,TRUE,23,520,TRUE,TRUE
"5916",2020-05-23,"Scott",11,0,TRUE,FALSE,11,565,576,2,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5917",2020-05-23,"Sequatchie",10,0,TRUE,FALSE,10,852,862,12,0,0,FALSE,TRUE,0,1,FALSE,TRUE
"5918",2020-05-23,"Sevier",72,2,TRUE,TRUE,72,3715,3787,16,0,2,FALSE,TRUE,2,4,FALSE,TRUE
"5919",2020-05-23,"Shelby",4225,98,TRUE,TRUE,4225,45828,50053,1238,0,92,TRUE,TRUE,36,1290,TRUE,TRUE
"5920",2020-05-23,"Smith",29,0,TRUE,FALSE,29,784,813,10,0,1,FALSE,TRUE,0,6,TRUE,TRUE
"5921",2020-05-23,"Stewart",8,0,TRUE,FALSE,8,324,332,18,0,0,FALSE,TRUE,0,5,FALSE,TRUE
"5922",2020-05-23,"Sullivan",61,0,TRUE,FALSE,61,3481,3542,41,0,2,FALSE,TRUE,0,4,FALSE,TRUE
"5923",2020-05-23,"Sumner",809,17,TRUE,TRUE,809,6976,7785,66,3,45,FALSE,TRUE,14,402,FALSE,TRUE
"5924",2020-05-23,"Tipton",426,3,TRUE,TRUE,426,3246,3672,27,0,2,FALSE,TRUE,3,275,TRUE,TRUE
"5925",2020-05-23,"Trousdale",1388,-2,TRUE,TRUE,1388,1756,3144,25,0,4,FALSE,TRUE,-2,49,FALSE,TRUE
"5926",2020-05-23,"Unicoi",3,0,TRUE,FALSE,3,406,409,-1,0,0,FALSE,TRUE,0,0,FALSE,FALSE
"5927",2020-05-23,"Union",4,0,TRUE,FALSE,4,429,433,1,0,0,FALSE,TRUE,0,1,FALSE,FALSE
"5928",2020-05-23,"Van Buren",4,0,TRUE,FALSE,4,303,307,1,0,0,FALSE,TRUE,0,2,FALSE,FALSE
